9325,9415,154952,0,95,0,153338
9353,9443,760841,0,95,0,153338
9355,9445,154952,0,95,0,153338
9383,9473,760841,0,95,0,153338
9385,9475,154952,0,95,0,153338
9415,9505,154952,0,95,0,153338
9413,9503,760841,0,95,0,153338
9445,9535,154952,0,95,0,153338
9443,9533,760841,0,95,0,153338
9694,9784,300558,1,97,0,157437
9697,9787,189846,1,97,0,157437
9724,9814,300558,1,97,0,157437
9727,9817,189846,1,97,0,157437
9754,9844,300558,1,97,0,157437
9757,9847,189846,1,97,0,157437
9784,9874,300558,1,97,0,157437
9787,9877,189846,1,97,0,157437
9814,9904,300558,1,97,0,157437
9817,9907,189846,1,97,0,157437
9844,9934,300558,1,97,0,157437
9847,9937,189846,1,97,0,157437
9874,9964,300558,1,97,0,157437
9877,9967,189846,1,97,0,157437
9904,9994,300558,1,97,0,157437
9907,9997,189846,1,97,0,157437
9934,10024,300558,1,97,0,157437
9937,10027,189846,1,97,0,157437
9967,10057,189846,1,97,0,157437
9964,10054,300558,1,97,0,157437
9994,10084,891399,0,1,1,2814
9994,10084,300558,1,97,0,157437
9997,10087,189846,1,97,0,157437
9998,10088,222431,0,1,1,2814
10024,10114,891399,0,1,1,2814
10027,10117,189846,1,97,0,157437
10024,10114,300558,1,97,0,157437
10028,10118,222431,0,1,1,2814
10058,10148,222431,0,1,1,2814
10054,10144,891399,0,1,1,2814
10084,10174,891399,0,1,1,2814
10088,10178,222431,0,1,1,2814
10118,10208,222431,0,1,1,2814
10114,10204,891399,0,1,1,2814
10148,10238,222431,0,1,1,2814
10144,10234,891399,0,1,1,2814
10174,10264,891399,0,1,1,2814
10178,10268,222431,0,1,1,2814
10185,10275,708111,2,1,1,1736
10204,10294,891399,0,1,1,2814
10208,10298,222431,0,1,1,2814
10215,10305,708111,2,1,1,1736
10205,10295,246671,2,1,1,1736
10234,10324,891399,0,1,1,2814
10238,10328,222431,0,1,1,2814
10235,10325,246671,2,1,1,1736
10245,10335,708111,2,1,1,1736
10264,10354,891399,0,1,1,2814
10268,10358,222431,0,1,1,2814
10265,10355,246671,2,1,1,1736
10275,10365,708111,2,1,1,1736
10294,10384,891399,0,1,1,2814
10298,10388,222431,0,1,1,2814
10295,10385,246671,2,1,1,1736
10305,10395,708111,2,1,1,1736
10328,10418,222431,0,1,1,2814
10324,10414,891399,0,1,1,2814
10335,10425,708111,2,1,1,1736
10325,10415,246671,2,1,1,1736
10354,10444,891399,0,1,1,2814
10358,10448,222431,0,1,1,2814
10365,10455,708111,2,1,1,1736
10355,10445,246671,2,1,1,1736
10388,10478,222431,0,1,1,2814
10384,10474,891399,0,1,1,2814
10385,10475,246671,2,1,1,1736
10395,10485,708111,2,1,1,1736
10414,10504,891399,0,1,1,2814
10415,10505,246671,2,1,1,1736
10418,10508,222431,0,1,1,2814
10425,10515,708111,2,1,1,1736
10444,10534,891399,0,1,1,2814
10445,10535,246671,2,1,1,1736
10448,10538,222431,0,1,1,2814
10455,10545,708111,2,1,1,1736
10478,10568,222431,0,1,1,2814
10474,10564,891399,0,1,1,2814
10475,10565,246671,2,1,1,1736
10485,10575,708111,2,1,1,1736
10504,10594,891399,0,1,1,2814
10508,10598,222431,0,1,1,2814
10505,10595,246671,2,1,1,1736
10519,10609,283016,1,1,1,1928
10515,10605,708111,2,1,1,1736
10513,10603,987394,1,1,1,1928
10534,10624,891399,0,1,1,2814
10535,10625,246671,2,1,1,1736
10538,10628,222431,0,1,1,2814
10545,10635,708111,2,1,1,1736
10543,10633,987394,1,1,1,1928
10549,10639,283016,1,1,1,1928
10564,10654,891399,0,1,1,2814
10568,10658,222431,0,1,1,2814
10565,10655,246671,2,1,1,1736
10573,10663,987394,1,1,1,1928
10579,10669,283016,1,1,1,1928
10575,10665,708111,2,1,1,1736
10594,10684,891399,0,1,1,2814
10598,10688,222431,0,1,1,2814
10603,10693,987394,1,1,1,1928
10609,10699,283016,1,1,1,1928
10624,10714,891399,0,1,1,2814
10639,10729,283016,1,1,1,1928
10633,10723,987394,1,1,1,1928
10669,10759,283016,1,1,1,1928
10663,10753,987394,1,1,1,1928
10693,10783,987394,1,1,1,1928
10699,10789,283016,1,1,1,1928
